,State,FIPS Code,County,Republicans 2016,Democrats 2016,Republicans 2012,Republicans 2008,Democrats 2012,Democrats 2008,Less Than High School Diploma,At Least High School Diploma,At Least Bachelors's Degree,Graduate Degree,School Enrollment,Median Earnings 2010,White Population,African American Population,Native American Population,Asian American Population,Other Race or Races,Latino Population,Children Under 6 Living in Poverty,Adults 65 and Older Living in Poverty,Total Population,Preschool Enrollment,Poverty Rate,Gini Coefficient,Professional Occupations,Service Occupations,Sales and Office Occupations,"Farming, Fishing, and Forestry Occupations",Construction Occupations,Manufacturing and Transportation Occupations,Racial Homogenity,Median Age,Sick Days,Mental Health Days,Low Birthweight,Teen Birth Rate,Children in Single Parent Households,Adult Smoking,Adult Obesity,Diabetes,STD Rate,HIV Rate,Uninsured,Unemployment,Violent Crime Rate,Homicide Rate,Injury/Death Rate,Infant Mortality,Classification,Area_Name,Rural-urban_Continuum_Code_2003,Urban_Influence_Code_2003,Rural-urban_Continuum_Code_2013,Urban_Influence_Code_2013,POVALL_2016,CI90LBAll_2016,CI90UBALL_2016,PCTPOVALL_2016,CI90LBALLP_2016,CI90UBALLP_2016,POV017_2016,CI90LB017_2016,CI90UB017_2016,PCTPOV017_2016,CI90LB017P_2016,CI90UB017P_2016,POV517_2016,CI90LB517_2016,CI90UB517_2016,PCTPOV517_2016,CI90LB517P_2016,CI90UB517P_2016,MEDHHINC_2016,CI90LBINC_2016,CI90UBINC_2016,POV05_2016,CI90LB05_2016,CI90UB05_2016,PCTPOV05_2016,CI90LB05P_2016,CI90UB05P_2016,Area name,2003 Rural-urban Continuum Code,2003 Urban Influence Code,2013 Rural-urban Continuum Code,2013 Urban Influence Code,"Less than a high school diploma, 1970","High school diploma only, 1970","Some college (1-3 years), 1970","Four years of college or higher, 1970","Percent of adults with less than a high school diploma, 1970","Percent of adults with a high school diploma only, 1970","Percent of adults completing some college (1-3 years), 1970","Percent of adults completing four years of college or higher, 1970","Less than a high school diploma, 1980","High school diploma only, 1980","Some college (1-3 years), 1980","Four years of college or higher, 1980","Percent of adults with less than a high school diploma, 1980","Percent of adults with a high school diploma only, 1980","Percent of adults completing some college (1-3 years), 1980","Percent of adults completing four years of college or higher, 1980","Less than a high school diploma, 1990","High school diploma only, 1990","Some college or associate's degree, 1990","Bachelor's degree or higher, 1990","Percent of adults with less than a high school diploma, 1990","Percent of adults with a high school diploma only, 1990","Percent of adults completing some college or associate's degree, 1990","Percent of adults with a bachelor's degree or higher, 1990","Less than a high school diploma, 2000","High school diploma only, 2000","Some college or associate's degree, 2000","Bachelor's degree or higher, 2000","Percent of adults with less than a high school diploma, 2000","Percent of adults with a high school diploma only, 2000","Percent of adults completing some college or associate's degree, 2000","Percent of adults with a bachelor's degree or higher, 2000","Less than a high school diploma, 2012-2016","High school diploma only, 2012-2016","Some college or associate's degree, 2012-2016","Bachelor's degree or higher, 2012-2016","Percent of adults with less than a high school diploma, 2012-2016","Percent of adults with a high school diploma only, 2012-2016","Percent of adults completing some college or associate's degree, 2012-2016","Percent of adults with a bachelor's degree or higher, 2012-2016"
1441,MO,28523,Montgomery County,74.5565,23.5315,62.155499999999996,60.3485,29.6805,37.739000000000004,20.893,78.09450000000001,10.43,2.9,75.0,24473.0155,93.828,3.87045,1.5751,0.55565,1.362,3.4209,21.444499999999998,7.109500000000001,74227.396,34.6155,14.695,0.4065,19.7235,18.8525,23.609,1.9945,14.375,21.2335,0.9375,43.375,3.77,,0.07825,51.462500000000006,0.34099999999999997,0.271,0.316,0.1195,102.049,67.7655,0.21000000000000002,0.07314999999999999,157.06900000000002,,103.353,,Republican,Montgomery County,8.2,3.75,6.6,3.75,11930.243499999999,11259.991999999998,12431.153,14.5,12.75,17.75,3938.0460000000003,3742.8155,4213.1945000000005,24.808,19.4,29.875,2769.2019999999998,2580.155,2920.042,19.1,15.1765,23.192500000000003,45219.941,36297.3825,47674.8235,,,,,,,Montgomery County,8.2,3.75,6.6,3.75,13735.264,9473.8045,3874.374,3752.187,59.675,25.4365,4.8335,5.079,10685.113500000001,10871.411,6153.3175,6415.7975,46.182,37.1595,9.2,5.9315,10430.7375,10136.545,10663.0825,9583.629,39.4615,41.771,14.404,8.3435,10471.2095,10330.490000000002,12090.705,12566.225,27.475,40.8625,19.825000000000003,10.780000000000001,8844.450499999999,11944.8295,14341.2505,18089.0735,16.339,41.671,28.062,15.0515
1442,MO,28523,Morgan County,74.5565,23.5315,69.646,60.3485,29.6805,37.739000000000004,20.893,78.09450000000001,10.43,2.9,61.842,21896.908499999998,93.828,3.87045,1.5751,0.55565,1.362,3.4209,27.5715,9.953,74227.396,19.231,14.695,0.426,26.1825,17.057,21.875,1.9945,12.683499999999999,18.1665,0.9375,45.925,4.3635,5.0145,0.05675,51.462500000000006,0.2885,0.33499999999999996,0.294,0.1195,102.049,67.7655,0.21000000000000002,0.0876,261.7815,,91.037,11.1,Republican,Morgan County,8.2,5.5835,8.2,7.4165,11930.243499999999,11259.991999999998,12431.153,21.0715,15.536,21.6785,3938.0460000000003,3742.8155,4213.1945000000005,29.654,23.2665,35.625,2769.2019999999998,2580.155,2920.042,28.3,22.706000000000003,34.7305,38598.529500000004,36297.3825,40888.5885,,,,,,,Morgan County,8.2,5.5835,8.2,7.4165,13735.264,9473.8045,3874.374,3752.187,59.675,29.799999999999997,6.7665,5.079,10685.113500000001,10871.411,6153.3175,6415.7975,46.182,37.1595,9.2,5.9315,10430.7375,10136.545,10663.0825,9583.629,34.2,38.6765,17.445999999999998,8.3435,10471.2095,10330.490000000002,12090.705,12566.225,27.475,40.8625,22.775,10.780000000000001,8844.450499999999,11944.8295,14341.2505,18089.0735,23.0325,41.671,25.48,10.225
1443,MO,28523,New Madrid County,74.5565,23.5315,62.155499999999996,53.173,37.175,45.035,28.235500000000002,74.239,10.43,4.8335,75.0,21896.908499999998,83.0835,11.741,1.5751,0.55565,1.362,3.4209,33.6985,18.484,74227.396,34.6155,21.2265,0.4645,22.953000000000003,18.8525,21.875,4.653499999999999,10.9925,21.2335,0.6585,40.825,7.33,,0.1315,72.5125,0.44599999999999995,0.271,0.3375,0.1195,234.5,67.7655,0.155,0.07314999999999999,261.7815,9.09,91.037,,Republican,New Madrid County,6.6,9.25,6.6,9.25,11930.243499999999,11259.991999999998,12431.153,24.357,21.107,29.5355,3938.0460000000003,3742.8155,4213.1945000000005,34.5,31.0,41.375,2769.2019999999998,2580.155,2920.042,32.900000000000006,26.4705,40.5,31977.118000000002,29840.029499999997,34102.353,,,,,,,New Madrid County,6.6,9.25,6.6,9.25,13735.264,9473.8045,3874.374,3752.187,72.44149999999999,21.073,4.8335,5.079,10685.113500000001,10871.411,6153.3175,6415.7975,58.9455,29.5405,6.8,5.9315,10430.7375,10136.545,10663.0825,9583.629,49.9845,32.488,11.3625,8.3435,10471.2095,10330.490000000002,12090.705,12566.225,36.375,40.8625,13.925,10.780000000000001,8844.450499999999,11944.8295,14341.2505,18089.0735,23.0325,41.671,22.898,10.225
1444,MO,28523,Newton County,74.5565,15.3765,69.646,67.524,22.185499999999998,30.443,13.55,85.8055,19.4035,6.7665,72.3685,24473.0155,93.828,3.87045,1.5751,0.55565,3.178,3.4209,27.5715,7.109500000000001,74227.396,34.6155,14.695,0.4455,29.4115,15.2615,25.3435,0.6504000000000001,10.9925,21.2335,0.7515000000000001,38.275,3.77,3.4085,0.0675,51.462500000000006,0.2885,0.175,0.316,0.1195,234.5,67.7655,0.1825,0.05865,261.7815,4.2445,78.721,7.177,Republican,Newton County,3.4000000000000004,1.911,3.4000000000000004,1.911,11930.243499999999,11259.991999999998,12431.153,14.5,12.75,17.75,3938.0460000000003,3742.8155,4213.1945000000005,19.9615,15.5335,24.125,2769.2019999999998,2580.155,2920.042,19.1,11.4115,23.192500000000003,45219.941,42754.735499999995,47674.8235,,,,,,,Newton County,3.4000000000000004,1.911,3.4000000000000004,1.911,13735.264,9473.8045,3874.374,3752.187,53.2915,34.1635,8.7,7.1105,10685.113500000001,10871.411,6153.3175,6415.7975,39.8,40.9685,14.0,8.8185,10430.7375,10136.545,10663.0825,9583.629,28.938499999999998,35.581999999999994,26.570999999999998,11.681000000000001,10471.2095,10330.490000000002,12090.705,12566.225,18.575000000000003,33.8125,28.674999999999997,14.7,8844.450499999999,11944.8295,14341.2505,18089.0735,12.9925,34.259,33.226,19.878
1445,MO,28523,Nodaway County,66.27,23.5315,62.155499999999996,53.173,37.175,45.035,9.878499999999999,89.661,23.89,8.7,80.263,16744.694499999998,93.828,3.87045,1.5751,1.7309999999999999,0.4254,3.4209,15.317499999999999,12.797,74227.396,34.6155,24.492,0.4455,26.1825,20.6475,21.875,0.6504000000000001,7.6105,21.2335,0.8445,28.075000000000003,3.1765,3.4085,0.05675,9.2995,0.236,0.14300000000000002,0.294,0.08474999999999999,365.9,67.7655,0.155,0.05865,157.06900000000002,,54.0895,,Republican,Nodaway County,6.6,5.5835,6.6,5.5835,11930.243499999999,11259.991999999998,12431.153,17.786,12.75,21.6785,3938.0460000000003,3742.8155,4213.1945000000005,15.115,11.6665,18.375,2769.2019999999998,2580.155,2920.042,14.5,11.4115,17.423000000000002,45219.941,42754.735499999995,47674.8235,,,,,,,Nodaway County,6.6,5.5835,6.6,5.5835,13735.264,9473.8045,3874.374,3752.187,40.525,34.1635,12.5665,11.1735,10685.113500000001,10871.411,6153.3175,6415.7975,27.036,40.9685,14.0,17.481,10430.7375,10136.545,10663.0825,9583.629,18.4155,41.771,20.487499999999997,18.356499999999997,10471.2095,10330.490000000002,12090.705,12566.225,14.125,40.8625,22.775,22.54,8844.450499999999,11944.8295,14341.2505,18089.0735,6.299,41.671,25.48,24.7045
1446,MO,28523,Oregon County,74.5565,15.3765,62.155499999999996,60.3485,29.6805,37.739000000000004,24.5645,78.09450000000001,10.43,2.9,75.0,19320.8015,93.828,3.87045,1.5751,0.55565,1.362,3.4209,27.5715,21.328,74227.396,50.0,24.492,0.4455,19.7235,17.057,23.609,3.324,10.9925,24.299999999999997,0.8445,45.925,,2.8735,0.08895,51.462500000000006,0.2885,0.239,0.316,0.1305,234.5,67.7655,0.21000000000000002,0.07314999999999999,157.06900000000002,,78.721,,Republican,Oregon County,8.2,9.25,8.2,9.25,11930.243499999999,11259.991999999998,12431.153,24.357,21.107,29.5355,3938.0460000000003,3742.8155,4213.1945000000005,39.346000000000004,27.133499999999998,47.125,2769.2019999999998,2580.155,2920.042,32.900000000000006,26.4705,40.5,31977.118000000002,29840.029499999997,34102.353,,,,,,,Oregon County,8.2,9.25,8.2,9.25,13735.264,9473.8045,3874.374,3752.187,66.0585,21.073,4.8335,3.0475,10685.113500000001,10871.411,6153.3175,6415.7975,52.564,33.35,9.2,5.9315,10430.7375,10136.545,10663.0825,9583.629,39.4615,38.6765,14.404,8.3435,10471.2095,10330.490000000002,12090.705,12566.225,27.475,44.3875,19.825000000000003,10.780000000000001,8844.450499999999,11944.8295,14341.2505,18089.0735,16.339,41.671,28.062,10.225
1447,MO,28523,Osage County,82.843,15.3765,77.136,74.6995,22.185499999999998,30.443,13.55,85.8055,14.9165,4.8335,77.6315,29625.228499999997,93.828,3.87045,1.5751,0.55565,0.4254,3.4209,21.444499999999998,12.797,74227.396,57.69199999999999,11.4295,0.3875,26.1825,11.6705,25.3435,0.6504000000000001,16.066499999999998,18.1665,0.9375,40.825,3.1765,2.3385,0.0675,30.412499999999998,0.236,0.111,0.294,0.108,102.049,,0.155,0.05865,157.06900000000002,,66.405,,Republican,Osage County,3.4000000000000004,1.911,3.4000000000000004,1.911,11930.243499999999,11259.991999999998,12431.153,7.9285,7.1785,9.893,3938.0460000000003,3742.8155,4213.1945000000005,10.269,7.800000000000001,12.625,2769.2019999999998,2580.155,2920.042,9.899999999999999,7.647,11.653500000000001,58462.765,49212.0885,61247.293999999994,,,,,,,Osage County,3.4000000000000004,1.911,3.4000000000000004,1.911,13735.264,9473.8045,3874.374,3752.187,66.0585,25.4365,4.8335,3.0475,10685.113500000001,10871.411,6153.3175,6415.7975,52.564,33.35,6.8,5.9315,10430.7375,10136.545,10663.0825,9583.629,34.2,41.771,14.404,8.3435,10471.2095,10330.490000000002,12090.705,12566.225,23.025,44.3875,19.825000000000003,10.780000000000001,8844.450499999999,11944.8295,14341.2505,18089.0735,9.6455,45.376999999999995,25.48,19.878
1448,MO,28523,Ozark County,82.843,15.3765,69.646,60.3485,29.6805,37.739000000000004,20.893,78.09450000000001,10.43,4.8335,69.737,21896.908499999998,93.828,3.87045,1.5751,0.55565,1.362,3.4209,27.5715,12.797,74227.396,19.231,17.961,0.4065,22.953000000000003,17.057,21.875,5.983,10.9925,21.2335,0.9375,48.475,5.550000000000001,,0.0675,40.9375,0.39349999999999996,,0.294,0.1195,,186.92649999999998,0.2375,0.0876,157.06900000000002,,103.353,,Republican,Ozark County,8.2,9.25,8.2,9.25,11930.243499999999,11259.991999999998,12431.153,24.357,21.107,29.5355,3938.0460000000003,3742.8155,4213.1945000000005,39.346000000000004,31.0,47.125,2769.2019999999998,2580.155,2920.042,32.900000000000006,26.4705,40.5,31977.118000000002,29840.029499999997,34102.353,,,,,,,Ozark County,8.2,9.25,8.2,9.25,13735.264,9473.8045,3874.374,3752.187,66.0585,25.4365,4.8335,3.0475,10685.113500000001,10871.411,6153.3175,6415.7975,46.182,37.1595,6.8,5.9315,10430.7375,10136.545,10663.0825,9583.629,39.4615,38.6765,14.404,8.3435,10471.2095,10330.490000000002,12090.705,12566.225,27.475,44.3875,22.775,6.830500000000001,8844.450499999999,11944.8295,14341.2505,18089.0735,16.339,45.376999999999995,25.48,10.225
1449,MO,28523,Pemiscot County,66.27,31.686500000000002,54.665,53.173,44.6695,45.035,28.235500000000002,70.3835,10.43,4.8335,72.3685,21896.908499999998,72.339,27.3955,1.5751,0.55565,0.4254,3.4209,52.078500000000005,24.172,74227.396,65.3845,31.0235,0.4645,22.953000000000003,22.443,20.141,1.9945,9.3015,21.2335,0.5655,35.725,4.9565,4.4795,0.14250000000000002,93.5625,0.5509999999999999,0.33499999999999996,0.359,0.1195,628.7,186.92649999999998,0.155,0.0876,680.6320000000001,11.5125,127.984,9.792,Republican,Pemiscot County,6.6,9.25,6.6,9.25,11930.243499999999,11259.991999999998,12431.153,30.9285,26.6785,37.393,3938.0460000000003,3742.8155,4213.1945000000005,39.346000000000004,34.8665,47.125,2769.2019999999998,2580.155,2920.042,37.5,30.235500000000002,46.2695,31977.118000000002,29840.029499999997,34102.353,,,,,,,Pemiscot County,6.6,9.25,6.6,9.25,13735.264,9473.8045,3874.374,3752.187,72.44149999999999,16.709,4.8335,5.079,10685.113500000001,10871.411,6153.3175,6415.7975,58.9455,25.7315,6.8,5.9315,10430.7375,10136.545,10663.0825,9583.629,49.9845,32.488,11.3625,8.3435,10471.2095,10330.490000000002,12090.705,12566.225,40.825,33.8125,16.875,6.830500000000001,8844.450499999999,11944.8295,14341.2505,18089.0735,26.378999999999998,37.965,25.48,10.225
1450,MO,28523,Perry County,82.843,15.3765,69.646,60.3485,29.6805,37.739000000000004,20.893,81.95,10.43,2.9,72.3685,27049.122,93.828,3.87045,1.5751,0.55565,1.362,3.4209,21.444499999999998,7.109500000000001,74227.396,34.6155,11.4295,0.3875,22.953000000000003,15.2615,23.609,0.6504000000000001,12.683499999999999,24.299999999999997,0.9375,38.275,3.77,2.8735,0.0675,40.9375,0.236,0.175,0.3375,0.108,234.5,,0.155,0.04415,157.06900000000002,,66.405,,Republican,Perry County,6.6,9.25,6.6,5.5835,11930.243499999999,11259.991999999998,12431.153,11.213999999999999,7.1785,13.8215,3938.0460000000003,3742.8155,4213.1945000000005,15.115,11.6665,18.375,2769.2019999999998,2580.155,2920.042,14.5,11.4115,17.423000000000002,51841.353,49212.0885,54461.0585,,,,,,,Perry County,6.6,9.25,6.6,5.5835,13735.264,9473.8045,3874.374,3752.187,72.44149999999999,16.709,2.9,3.0475,10685.113500000001,10871.411,6153.3175,6415.7975,58.9455,29.5405,6.8,5.9315,10430.7375,10136.545,10663.0825,9583.629,44.723,38.6765,11.3625,5.0065,10471.2095,10330.490000000002,12090.705,12566.225,27.475,44.3875,16.875,10.780000000000001,8844.450499999999,11944.8295,14341.2505,18089.0735,12.9925,45.376999999999995,25.48,15.0515
1451,MO,28523,Pettis County,74.5565,23.5315,62.155499999999996,60.3485,37.175,37.739000000000004,17.2215,81.95,14.9165,6.7665,72.3685,21896.908499999998,83.0835,3.87045,1.5751,0.55565,2.27,10.408999999999999,21.444499999999998,9.953,74227.396,34.6155,14.695,0.426,22.953000000000003,15.2615,23.609,1.9945,10.9925,24.299999999999997,0.7515000000000001,35.725,4.9565,5.0145,0.0675,61.9875,0.2885,0.239,0.316,0.108,365.9,67.7655,0.21000000000000002,0.07314999999999999,471.207,,66.405,7.177,Republican,Pettis County,3.4000000000000004,3.75,3.4000000000000004,3.75,11930.243499999999,11259.991999999998,12431.153,14.5,12.75,17.75,3938.0460000000003,3742.8155,4213.1945000000005,19.9615,15.5335,29.875,2769.2019999999998,2580.155,2920.042,19.1,15.1765,23.192500000000003,45219.941,36297.3825,47674.8235,,,,,,,Pettis County,3.4000000000000004,3.75,3.4000000000000004,3.75,13735.264,9473.8045,3874.374,3752.187,53.2915,34.1635,8.7,7.1105,10685.113500000001,10871.411,6153.3175,6415.7975,39.8,37.1595,14.0,8.8185,10430.7375,10136.545,10663.0825,9583.629,28.938499999999998,35.581999999999994,23.529,11.681000000000001,10471.2095,10330.490000000002,12090.705,12566.225,23.025,33.8125,28.674999999999997,14.7,8844.450499999999,11944.8295,14341.2505,18089.0735,16.339,34.259,33.226,15.0515
1452,MO,28523,Phelps County,66.27,23.5315,62.155499999999996,60.3485,29.6805,37.739000000000004,13.55,85.8055,23.89,10.6335,82.895,19320.8015,93.828,3.87045,1.5751,2.885,1.362,3.4209,27.5715,9.953,74227.396,26.923000000000002,17.961,0.4645,35.8705,17.057,25.3435,0.6504000000000001,9.3015,12.0335,0.8445,33.175,4.3635,3.944,0.07825,40.9375,0.2885,0.271,0.3375,0.09625,365.9,67.7655,0.1825,0.05865,366.4945,4.2445,66.405,7.177,Republican,Phelps County,5.0,7.4165,5.0,7.4165,11930.243499999999,11259.991999999998,12431.153,21.0715,18.3215,21.6785,3938.0460000000003,3742.8155,4213.1945000000005,24.808,15.5335,29.875,2769.2019999999998,2580.155,2920.042,19.1,15.1765,23.192500000000003,38598.529500000004,36297.3825,47674.8235,,,,,,,Phelps County,5.0,7.4165,5.0,7.4165,13735.264,9473.8045,3874.374,3752.187,53.2915,25.4365,8.7,15.237,10685.113500000001,10871.411,6153.3175,6415.7975,39.8,33.35,11.600000000000001,14.593499999999999,10430.7375,10136.545,10663.0825,9583.629,28.938499999999998,32.488,17.445999999999998,18.356499999999997,10471.2095,10330.490000000002,12090.705,12566.225,23.025,33.8125,25.725,22.54,8844.450499999999,11944.8295,14341.2505,18089.0735,12.9925,34.259,25.48,29.531
1453,MO,28523,Pike County,74.5565,23.5315,62.155499999999996,53.173,37.175,45.035,20.893,78.09450000000001,10.43,2.9,67.105,21896.908499999998,83.0835,3.87045,1.5751,0.55565,1.362,3.4209,21.444499999999998,9.953,74227.396,26.923000000000002,11.4295,0.4065,26.1825,20.6475,23.609,1.9945,10.9925,15.1,0.7515000000000001,40.825,3.77,5.0145,0.08895,40.9375,0.34099999999999997,0.271,0.3375,0.108,234.5,67.7655,0.1825,0.07314999999999999,261.7815,,66.405,,Republican,Pike County,6.6,3.75,6.6,3.75,11930.243499999999,11259.991999999998,12431.153,17.786,12.75,21.6785,3938.0460000000003,3742.8155,4213.1945000000005,24.808,19.4,29.875,2769.2019999999998,2580.155,2920.042,23.7,15.1765,28.9615,45219.941,42754.735499999995,47674.8235,,,,,,,Pike County,6.6,3.75,6.6,3.75,13735.264,9473.8045,3874.374,3752.187,53.2915,29.799999999999997,6.7665,5.079,10685.113500000001,10871.411,6153.3175,6415.7975,39.8,37.1595,9.2,8.8185,10430.7375,10136.545,10663.0825,9583.629,34.2,41.771,14.404,11.681000000000001,10471.2095,10330.490000000002,12090.705,12566.225,23.025,44.3875,22.775,10.780000000000001,8844.450499999999,11944.8295,14341.2505,18089.0735,19.6855,45.376999999999995,22.898,15.0515
1454,MO,28523,Platte County,49.697500000000005,39.841,54.665,53.173,44.6695,45.035,6.207,93.51650000000001,37.35,12.5665,77.6315,37353.5495,83.0835,3.87045,1.5751,1.7309999999999999,2.27,3.4209,15.317499999999999,7.109500000000001,74227.396,42.30800000000001,8.164,0.4065,39.1,13.466000000000001,27.078,0.6504000000000001,7.6105,12.0335,0.7515000000000001,38.275,3.77,3.4085,0.0675,19.8875,0.2885,0.175,0.294,0.09625,234.5,186.92649999999998,0.10005,0.05865,471.207,4.2445,54.0895,5.869,Republican,Platte County,1.796,1.911,1.796,1.911,11930.243499999999,11259.991999999998,12431.153,4.62,4.3735,5.937,3938.0460000000003,3742.8155,4213.1945000000005,10.269,7.800000000000001,6.8405000000000005,2769.2019999999998,2580.155,2920.042,5.265499999999999,3.8505,5.8469999999999995,78327.0,75041.5,81606.0,,,,,,,Platte County,1.796,1.911,1.796,1.911,13735.264,9473.8045,3874.374,3752.187,34.1415,38.527,14.5,11.1735,10685.113500000001,10871.411,6153.3175,6415.7975,20.6545,40.9685,18.8,17.481,10430.7375,10136.545,10663.0825,9583.629,13.154,29.394,32.653999999999996,25.031,10471.2095,10330.490000000002,12090.705,12566.225,9.675,26.7625,31.625,34.3,8844.450499999999,11944.8295,14341.2505,18089.0735,6.299,23.141,33.226,39.1845
1455,MO,28523,Polk County,74.5565,15.3765,69.646,67.524,29.6805,30.443,20.893,78.09450000000001,14.9165,6.7665,77.6315,19320.8015,93.828,3.87045,1.5751,0.55565,4.086,3.4209,33.6985,15.6405,74227.396,34.6155,21.2265,0.426,29.4115,17.057,21.875,1.9945,10.9925,18.1665,0.8445,38.275,3.77,3.4085,0.05675,40.9375,0.236,0.175,0.3375,0.108,234.5,67.7655,0.1825,0.07314999999999999,471.207,,91.037,,Republican,Polk County,1.796,1.911,1.796,1.911,11930.243499999999,11259.991999999998,12431.153,17.786,12.75,21.6785,3938.0460000000003,3742.8155,4213.1945000000005,24.808,19.4,29.875,2769.2019999999998,2580.155,2920.042,23.7,15.1765,28.9615,45219.941,42754.735499999995,47674.8235,,,,,,,Polk County,1.796,1.911,1.796,1.911,13735.264,9473.8045,3874.374,3752.187,59.675,29.799999999999997,6.7665,5.079,10685.113500000001,10871.411,6153.3175,6415.7975,39.8,37.1595,11.600000000000001,8.8185,10430.7375,10136.545,10663.0825,9583.629,34.2,35.581999999999994,17.445999999999998,11.681000000000001,10471.2095,10330.490000000002,12090.705,12566.225,23.025,40.8625,22.775,14.7,8844.450499999999,11944.8295,14341.2505,18089.0735,12.9925,37.965,30.644,19.878
1456,MO,28523,Pulaski County,74.5565,23.5315,69.646,60.3485,29.6805,37.739000000000004,13.55,89.661,19.4035,6.7665,53.9475,21896.908499999998,72.339,11.741,1.5751,2.885,3.178,10.408999999999999,15.317499999999999,12.797,74227.396,26.923000000000002,14.695,0.3875,29.4115,24.238500000000002,23.609,0.6504000000000001,9.3015,12.0335,0.5655,25.525,4.3635,3.4085,0.0675,30.412499999999998,0.2885,0.239,0.3375,0.08474999999999999,760.0999999999999,67.7655,0.1825,0.0876,261.7815,4.2445,66.405,8.4845,Republican,Pulaski County,5.0,7.4165,5.0,7.4165,11930.243499999999,11259.991999999998,12431.153,14.5,9.963999999999999,17.75,3938.0460000000003,3742.8155,4213.1945000000005,15.115,15.5335,18.375,2769.2019999999998,2580.155,2920.042,14.5,11.4115,17.423000000000002,51841.353,49212.0885,54461.0585,,,,,,,Pulaski County,5.0,7.4165,5.0,7.4165,13735.264,9473.8045,3874.374,3752.187,40.525,38.527,8.7,9.142,10685.113500000001,10871.411,6153.3175,6415.7975,33.418,44.7775,11.600000000000001,11.706,10430.7375,10136.545,10663.0825,9583.629,23.677,35.581999999999994,29.612499999999997,11.681000000000001,10471.2095,10330.490000000002,12090.705,12566.225,14.125,33.8125,31.625,18.619999999999997,8844.450499999999,11944.8295,14341.2505,18089.0735,9.6455,30.552999999999997,35.808,24.7045
1457,MO,28523,Putnam County,82.843,15.3765,69.646,67.524,22.185499999999998,30.443,13.55,85.8055,14.9165,6.7665,69.737,21896.908499999998,93.828,3.87045,1.5751,0.55565,0.4254,3.4209,21.444499999999998,15.6405,74227.396,26.923000000000002,17.961,0.4455,32.641,15.2615,20.141,4.653499999999999,9.3015,18.1665,0.9375,38.275,4.3635,,0.07825,51.462500000000006,0.2885,0.20700000000000002,0.294,0.108,102.049,,0.21000000000000002,0.05865,51.3615,,,,Republican,Putnam County,8.2,9.25,8.2,9.25,11930.243499999999,11259.991999999998,12431.153,17.786,12.75,21.6785,3938.0460000000003,3742.8155,4213.1945000000005,29.654,19.4,35.625,2769.2019999999998,2580.155,2920.042,23.7,18.9415,34.7305,38598.529500000004,36297.3825,40888.5885,,,,,,,Putnam County,8.2,9.25,8.2,9.25,13735.264,9473.8045,3874.374,3752.187,59.675,29.799999999999997,4.8335,3.0475,10685.113500000001,10871.411,6153.3175,6415.7975,46.182,37.1595,9.2,5.9315,10430.7375,10136.545,10663.0825,9583.629,34.2,38.6765,17.445999999999998,8.3435,10471.2095,10330.490000000002,12090.705,12566.225,18.575000000000003,44.3875,22.775,10.780000000000001,8844.450499999999,11944.8295,14341.2505,18089.0735,12.9925,41.671,30.644,19.878
1458,MO,28523,Ralls County,74.5565,23.5315,62.155499999999996,60.3485,37.175,37.739000000000004,17.2215,85.8055,14.9165,2.9,80.263,27049.122,93.828,3.87045,1.5751,0.55565,0.4254,3.4209,15.317499999999999,7.109500000000001,74227.396,50.0,8.164,0.3875,26.1825,17.057,25.3435,0.6504000000000001,12.683499999999999,21.2335,0.9375,43.375,3.1765,,0.0675,30.412499999999998,0.236,0.20700000000000002,0.316,0.1195,234.5,,0.155,0.05865,157.06900000000002,,66.405,,Republican,Ralls County,8.2,7.4165,8.2,7.4165,11930.243499999999,11259.991999999998,12431.153,11.213999999999999,9.963999999999999,13.8215,3938.0460000000003,3742.8155,4213.1945000000005,15.115,11.6665,18.375,2769.2019999999998,2580.155,2920.042,14.5,11.4115,17.423000000000002,51841.353,49212.0885,54461.0585,,,,,,,Ralls County,8.2,7.4165,8.2,7.4165,13735.264,9473.8045,3874.374,3752.187,53.2915,34.1635,4.8335,5.079,10685.113500000001,10871.411,6153.3175,6415.7975,39.8,44.7775,9.2,8.8185,10430.7375,10136.545,10663.0825,9583.629,28.938499999999998,47.959,14.404,8.3435,10471.2095,10330.490000000002,12090.705,12566.225,23.025,47.912499999999994,19.825000000000003,10.780000000000001,8844.450499999999,11944.8295,14341.2505,18089.0735,12.9925,49.083,25.48,15.0515
